model,MAE,MedAE,MedPE,RMSE,R2,RMSE_avg,RMSE_avg_weighted,CRPS,NLL,run
GLMMNet,0.26790165214844175,0.22579291074143792,0.3113610283757774,0.3343880389262353,0.2502450855338336,0.08477232612250933,0.08451907593861321,0.18985237405926472,0.34678361484239284,38
GLMMNet_l2,0.258894972835453,0.2211271685059934,0.3014663789070968,0.32345376015334576,0.29847644015583163,0.0833094324256449,0.08336884196350176,0.18299966820936567,0.29556122462867057,38
GLM_ignore_cat,0.26103977672836864,0.21745747528142656,0.28736129452972536,0.32943525268709006,0.23183973486265808,0.09568133007432293,0.0941566856363565,0.18546760599732273,0.3085630871477313,39
GLM_one_hot,0.2579729539159337,0.21488242743373953,0.28940985004330755,0.3260247340709383,0.24766235150690663,0.08401585255972976,0.08115039366484049,0.1836150422817605,0.2981565040944016,39
GLM_GLMM_enc,0.25730246357826275,0.21184407579555406,0.2866921879250832,0.3251899005158484,0.25151035754734974,0.07966956004180589,0.07784013638369298,0.18310406333821566,0.29559257518960824,39
GBM_ignore_cat,0.2537000391808861,0.2122810666374918,0.2857327514930128,0.31881694146419437,0.2805601682017975,0.09475524359275919,0.09318130367536354,0.17949200225358153,0.2758003410823349,39
GBM_one_hot,0.2527405410268787,0.21066874140959435,0.2796447045909632,0.3183279005541428,0.282765607247887,0.09013660151605223,0.08845789271604067,0.17919551012106316,0.27426523956746024,39
GBM_GLMM_enc,0.2506547337215817,0.20858854582367342,0.2796335830097298,0.3158661141158326,0.2938161653025406,0.08047964853648486,0.07879909911061103,0.1778043601048183,0.2665016885208292,39
NN_ee,0.2555686383185891,0.2134189737842681,0.2857944127815779,0.3225068410086391,0.2638106011832526,0.08222549392309865,0.07890868718385452,0.18172900596496153,0.28730760266327104,39
GBM_ee,0.2524206942020888,0.21032181086897822,0.2790191189814931,0.3179124079055726,0.28463670389585827,0.09062883707375495,0.08869613353428243,0.17892726711969423,0.27295915222244255,39
GLMM,0.2571585849233133,0.2139856291137511,0.2874696427929026,0.32483391635024345,0.2531481982013766,0.07834100265217793,0.07567327779253799,0.18292780278184625,0.2946814181459489,39
GPBoost,0.25323794448525305,0.21014349508672264,0.28264984958170736,0.32059079227792947,0.27253218097117005,0.08009561557539972,0.07771044100486207,0.18035383607198283,0.28515472709886014,39
GLMMNet,0.25862524982259694,0.2142086748328838,0.2900466669381958,0.32578366342690984,0.24877453379914816,0.08087879857553076,0.07749735824545258,0.18408343483194253,0.31254678856614043,39
GLMMNet_l2,0.24869978487611347,0.20671922540209628,0.27865108542801575,0.3133800615142765,0.30488858641776284,0.08168767947644294,0.07885251780824289,0.1765190054450015,0.2603133430849717,39
GLM_ignore_cat,0.2697522451799887,0.2343177779869415,0.3048112518685451,0.3362099872518954,0.23124965076787563,0.11004594633911204,0.10678325927252746,0.18990062656948298,0.32891918103749185,40
GLM_one_hot,0.26325601784927677,0.22842163896390943,0.29545358115699294,0.3281012176981588,0.26788418224498656,0.07981004131784655,0.07703032307748377,0.18539444814214118,0.30450540554557803,40
GLM_GLMM_enc,0.2640667477002939,0.2271205486632764,0.2970531161437413,0.3290667278414124,0.2635690181231679,0.085156311553712,0.08125115682016205,0.18592898091256116,0.307443804609338,40
GBM_ignore_cat,0.2595780570475575,0.2234302764136174,0.29443104955503147,0.3236415437268045,0.287651303779356,0.1070029293979227,0.10418418095518467,0.18288053405665128,0.290819811039578,40
GBM_one_hot,0.25806485427731896,0.22198025553070005,0.292313156454447,0.3213944772473395,0.29750874042892594,0.09840683968729123,0.09472992244337329,0.18165338934712116,0.28385252395372945,40
GBM_GLMM_enc,0.255885502307429,0.21574601555153178,0.29200629796460453,0.3178207036140989,0.31304470515948246,0.08638659472244868,0.08320047274740879,0.17969242796759752,0.27267065288066533,40
NN_ee,0.25638905375612503,0.21921320416607665,0.28945127720922215,0.3207205061606045,0.3004519295905924,0.07892389972116283,0.07606131051314417,0.18103748762434668,0.2817533007564787,40
GBM_ee,0.25869523972122704,0.22359553214172884,0.29677592793238106,0.32211032197804396,0.29437592558149217,0.10119385036341921,0.09856246304638314,0.18210401581947058,0.28607735592652844,40
GLMM,0.2628118618047739,0.22916325271969187,0.29392497363759545,0.3277787780102907,0.2693224408561825,0.07901634643075096,0.0753779442241691,0.18517197466336674,0.30352255753576696,40
GPBoost,0.25927923879170245,0.22301919359447114,0.2992949653942292,0.3213390189572702,0.29775115655935913,0.07777299948525389,0.07482355833655743,0.18199557756878657,0.2855921510564111,40
GLMMNet,0.2552738204188444,0.21421217702626988,0.29176409820806454,0.32087475183297054,0.2997788936768958,0.08025361126282023,0.07804676109299881,0.18129268717336872,0.29055649186219706,40
GLMMNet_l2,0.2546041191563306,0.21810632062072885,0.31108094064503755,0.3183399788813097,0.3107980906060078,0.09582138524329185,0.09376694629327674,0.1796984150547434,0.2758399080256048,40
GLM_ignore_cat,0.2700445441604739,0.2306388212378402,0.2988904325514178,0.3385082403411144,0.21755058176159436,0.10107867306805762,0.09903740626368783,0.1911140526243076,0.33573168997461655,41
GLM_one_hot,0.2668364117740224,0.2242361943820655,0.30133244928989644,0.33437908280509887,0.23652295153301783,0.08296174451156049,0.08331564986532475,0.18885472539588868,0.3234585820565018,41
GLM_GLMM_enc,0.26668510028240505,0.22660728299475696,0.3015573469708687,0.3334848761124129,0.24060091851465448,0.0796261985395007,0.07969454675596382,0.18843051601504254,0.3207807695616505,41
GBM_ignore_cat,0.2578841504595137,0.2191188210392937,0.28946451534291495,0.3213356855293088,0.2949243798761011,0.09889558209598685,0.09671455996830841,0.18165568632063384,0.28366958025013667,41
GBM_one_hot,0.2575084923023902,0.21670813708122794,0.2895542017949966,0.3210292595842885,0.29626845996780427,0.08987413499438242,0.0885998109016689,0.1814893127441655,0.2827155245514431,41
GBM_GLMM_enc,0.25480936823287986,0.21487566066610947,0.2836563795354444,0.31727370779326064,0.3126373186928155,0.07583715261041624,0.07551668374284505,0.1794303292852006,0.2709480870817269,41
NN_ee,0.26252255071899633,0.2216494226382073,0.3020293031461804,0.3279871036895738,0.265433163951428,0.08250608684952392,0.08291207740134271,0.1854520550032605,0.3041575438141138,41
GBM_ee,0.25716233799182514,0.22178219008098174,0.2852928948106904,0.3204473304348157,0.2988174533354676,0.09267218794893893,0.09082954547595655,0.18118606324641837,0.2809011814618836,41
GLMM,0.2658808842132193,0.22483239044181277,0.2995599525419077,0.3332953698530895,0.24146374618776478,0.07819313426880985,0.07821995951077734,0.18824785986709358,0.3206840310082276,41
GPBoost,0.2595502091447224,0.2187316709116145,0.28959030179747036,0.3244323640997414,0.2812694188763766,0.07732908930741372,0.07709506483964172,0.1836735285271671,0.29752600736450313,41
GLMMNet,0.2612552010490123,0.21944207232541338,0.3048563557426607,0.32664934580730093,0.27141308545018805,0.08172432385946134,0.08229863655395891,0.1855800093704406,0.329332666554857,41
GLMMNet_l2,0.2541362003284731,0.216416324559193,0.2939969358218104,0.31667932395530346,0.31521033095860684,0.08363738011815866,0.08437088663345678,0.17919122525432496,0.2716443046296268,41
GLM_ignore_cat,0.2625996466439152,0.22242402523177304,0.2964961269545999,0.3280946685788551,0.2536678483364613,0.1024074023034715,0.09944774094655681,0.18513641350890583,0.30448544467888894,42
GLM_one_hot,0.2561700528847515,0.21718798302184372,0.29182462646428403,0.3212670394003139,0.2844068958053194,0.07557023473071366,0.07317976688125229,0.18126695142644306,0.2834559299601738,42
GLM_GLMM_enc,0.25671603951420235,0.22028133142431483,0.293984605451178,0.321867149203652,0.28173101895087793,0.07833163682843755,0.07609997012819739,0.18161251784468535,0.2853221345194699,42
GBM_ignore_cat,0.2558051395352834,0.21793755556447392,0.2928918249715907,0.3190094035413632,0.29442891482728417,0.0998793935006137,0.09646316500923667,0.18036334052710212,0.27640383475899855,42
GBM_one_hot,0.2535868095392662,0.21206419147925515,0.2865240731440401,0.31729184810224864,0.30200609032493464,0.09085245041641535,0.08779730022547667,0.1792945428261676,0.27100526102955425,42
GBM_GLMM_enc,0.25027279261515284,0.2112938625338978,0.2858449720376444,0.3137215209915243,0.3176260667078691,0.07730359680699264,0.07459242405516202,0.1772239132031254,0.25968897080057657,42
NN_ee,0.25493510298310845,0.2112889292673455,0.28709052789345435,0.31946895603444353,0.2923946142932915,0.0737849765177995,0.07166196920016292,0.18054296893955224,0.27784335910793306,42
GBM_ee,0.25488886248788717,0.21701513920247603,0.28777597670645927,0.3183853312968893,0.2971868061228776,0.09634483897238236,0.09286107592332997,0.17995814507290042,0.2744456370840479,42
GLMM,0.2563948826729342,0.21929439123389355,0.2926037027002394,0.32117390709228477,0.2848217231568613,0.07622018386452523,0.07356554408327046,0.18121591798292502,0.2834369029222374,42
GPBoost,0.2546186149805675,0.20890711241883406,0.29727516390199543,0.3197212556160069,0.2912765148002189,0.0712175223726126,0.06853354435665857,0.18068177191190185,0.2804166950702647,42
GLMMNet,0.255720606981498,0.20780040505827163,0.2919369198937697,0.3213391596267405,0.28408557725647854,0.0740022859800434,0.07196038478934878,0.18176241626372147,0.29923921944434084,42
GLMMNet_l2,0.24765925938984884,0.2046601143153962,0.2859158366560852,0.3118011101677744,0.3259546469933159,0.07614379542406563,0.07422707199614517,0.17600717466393556,0.25499056743489984,42
GLM_ignore_cat,0.26534047536102034,0.2191176672633533,0.3028350879170072,0.3355471503093337,0.21528388536727394,0.10265691698243037,0.1034106087880041,0.18876100363753914,0.3269457381944876,43
GLM_one_hot,0.2591843491060712,0.21628347100305306,0.3013330430028466,0.3273267898689469,0.2532614636714162,0.07510840934921534,0.07261668738093499,0.18433553835477545,0.30214228349201844,43
GLM_GLMM_enc,0.2602373656422949,0.2163977889513936,0.2990767029025313,0.32849752371946894,0.247910264070193,0.07888080202352749,0.0775874153333606,0.18492975146748858,0.3057125539740976,43
GBM_ignore_cat,0.2588152893197198,0.21789016249958082,0.3043483937724907,0.32515356316579613,0.26314421649256003,0.10078545906721058,0.10122898530464572,0.18339949840937228,0.2954808270069345,43
GBM_one_hot,0.25822289635008283,0.21597951684348426,0.30440657416287364,0.3239933940895843,0.26839313430500955,0.09429722734105055,0.09452024876167704,0.18282469773053434,0.29190638119462037,43
GBM_GLMM_enc,0.2549117747235192,0.21345725205592875,0.2953389686000234,0.3196984330330034,0.2876614026861519,0.07924918372525436,0.07762056015506202,0.1804723381393885,0.2785614089094237,43
NN_ee,0.25597165455920323,0.21218692559206379,0.2985234070056967,0.3233353407532135,0.27136200609158934,0.07478953938228815,0.0737077956909809,0.18207470887794183,0.289873245547675,43
GBM_ee,0.25825073287284217,0.2188240903719485,0.3054114439265281,0.3246246919841628,0.26553929932545794,0.09764077573009179,0.09805463836548406,0.18314001002753438,0.29385297536914995,43
GLMM,0.25901387032226486,0.21084065042776667,0.29590732573047096,0.3271727802391498,0.2539639901603432,0.07417923007459701,0.07259877789105498,0.18419079335842922,0.30194794535349095,43
GPBoost,0.25812699991952287,0.2192751061009915,0.3051023650286989,0.32466166561850257,0.26537198470938894,0.0717104022542922,0.0695550777574764,0.18332691987801822,0.29817284588936455,43
GLMMNet,0.2575187333342964,0.21626615899340973,0.29982646029184845,0.3234084620563648,0.27103241029823555,0.0783357655062358,0.07621942076396518,0.183283551670308,0.3067649563408575,43
GLMMNet_l2,0.2511284228353163,0.20856122523387,0.2917254446404278,0.3159367807253913,0.30432589399757626,0.07845430313931745,0.07648131275572971,0.17836467302506206,0.26962724044628267,43
GLM_ignore_cat,0.26850686857923484,0.23202361042678465,0.3038669419204608,0.33564452801740874,0.20785179978007484,0.10530259453032963,0.10253429635007148,0.1893540782355985,0.3272359018300112,44
GLM_one_hot,0.2643188049577636,0.22643768259992447,0.30667575415822185,0.3294168258875333,0.23697484881597697,0.08390527745080058,0.07995952665792849,0.18608778965475914,0.30850715107297094,44
GLM_GLMM_enc,0.2644285656347043,0.2248918381747418,0.30789757060393214,0.329578797103876,0.23622431948237732,0.08498531204519985,0.08054087846538024,0.18608128826085496,0.30899872101350856,44
GBM_ignore_cat,0.26073767463288905,0.22315492207189985,0.30072669311543476,0.32610605208586424,0.2522352046511359,0.10454427797433778,0.10200941033263558,0.1839326630244561,0.29840589583321736,44
GBM_one_hot,0.2601875185667572,0.22032261161550692,0.3003757714825252,0.32538901546000065,0.25551993534694994,0.09962435299009878,0.09657157833336436,0.18359041256202563,0.2962046914002013,44
GBM_GLMM_enc,0.2565444293527459,0.21802618150296482,0.30319964913242237,0.32080934045324644,0.27632877221932317,0.08487773338204498,0.08122061144331245,0.18095156759394407,0.2820302459171089,44
NN_ee,0.2644809411020766,0.2232069495710449,0.3052540323031657,0.3288531876231171,0.23958371520744726,0.08836189340442673,0.08408433215791525,0.1858830382904919,0.30679466716639253,44
GBM_ee,0.25965034473488025,0.21985618455735967,0.300343866968823,0.32423913415427985,0.2607724242807493,0.09820070064430796,0.09491164360630333,0.18298071516989586,0.2926645661537526,44
GLMM,0.26411362550352624,0.2238813095907985,0.3087340736994529,0.3291379129982528,0.23826638851816861,0.08239813606553158,0.07855346211126477,0.18586758547556492,0.3076681453508229,44
GPBoost,0.2602671560121313,0.2234402660299984,0.29805657930891827,0.32570248478535857,0.25408482805138644,0.08010060568820483,0.07625096465594607,0.18382492396371244,0.3002417964589248,44
GLMMNet,0.2651637391898163,0.22867980083946288,0.30975492237140434,0.33202915786549464,0.22482502311411423,0.0911388457797342,0.08727850654060892,0.18858443887432624,0.3464492292464367,44
GLMMNet_l2,0.255077302310426,0.22060903973277043,0.2957134235381001,0.3194435865500824,0.28247730255523695,0.08619972369835598,0.0830571968190157,0.1805055470967197,0.2801898448779954,44
GLM_ignore_cat,0.2706356117230079,0.23026040340056003,0.30631352175944304,0.33962940473304587,0.22013650480213143,0.10439003089413595,0.10358080710464009,0.19138523884226932,0.3390382912866263,45
GLM_one_hot,0.2676728618880167,0.22593828088277007,0.3134369757426647,0.33510371365771047,0.24078198349492697,0.0879485060285059,0.08754419101486526,0.18889392531241125,0.32562333114166675,45
GLM_GLMM_enc,0.2663977369367334,0.2245094503977857,0.31046049084929084,0.3338063830433685,0.24664912336856037,0.08296280329410397,0.08223724242281175,0.18815780729760168,0.32174438762624347,45
GBM_ignore_cat,0.2616331063536962,0.21880100995505192,0.2955178836420809,0.3293474250172223,0.2666410972624068,0.10368067157487136,0.10252168035364852,0.1855993751970317,0.3082964509007242,45
GBM_one_hot,0.2605452286665445,0.2224574957348105,0.29481514375580253,0.3278771254599159,0.2731743224612444,0.09559391930809664,0.09393581559654086,0.18481745614351322,0.3038221749197577,45
GBM_GLMM_enc,0.25666385174285733,0.2168594561335152,0.2898260505215477,0.32318467988399857,0.2938295263546312,0.08289837250334141,0.08175781366559762,0.18219721595055607,0.28940717839698227,45
NN_ee,0.26061797933597636,0.2194528155103521,0.29824909187736226,0.32782844365996106,0.2733901384039651,0.08671179542931207,0.0859159660209225,0.18463383342870965,0.3036736881527181,45
GBM_ee,0.260859493468339,0.22075353577913062,0.2947168747558103,0.3283862579924357,0.2709153182232774,0.09825827820863602,0.09743610621474205,0.18512107300889105,0.3053737855916378,45
GLMM,0.2665691976438781,0.22598257583493708,0.3080007514820889,0.33380046313471423,0.24667584382122265,0.08307748714026619,0.0825247783264518,0.18816419847644086,0.32220746642427434,45
GPBoost,0.2635259480553165,0.22279418167539758,0.29605670834647707,0.3323733660077653,0.25310344797997075,0.08605433538810607,0.08434923025391726,0.18748270590569968,0.324911409936372,45
GLMMNet,0.26517498490283,0.22140042627242687,0.30137909207349933,0.3330677165036316,0.24997955330020882,0.087633076325242,0.08706131339442179,0.18881578624970866,0.3495323782343401,45
GLMMNet_l2,0.2581874929927264,0.2180036819221597,0.3026617141144186,0.32456763340630856,0.28777298647241867,0.09483719033206298,0.09406384253876554,0.18315311969324852,0.29845838213786835,45
GLM_ignore_cat,0.2720332938101029,0.22860205895488134,0.3100403304733123,0.3411835058432757,0.20969136648545905,0.10867514401181907,0.10943890089513879,0.1924141475212355,0.3436037270633476,46
GLM_one_hot,0.26562691855354886,0.21887873154519139,0.29573551191961045,0.3354816877805508,0.235885730865524,0.08864704806466403,0.0898928186794456,0.18883971330246332,0.32675062726847476,46
GLM_GLMM_enc,0.26691515802220667,0.22113021974414493,0.2994616113777828,0.3361253335313064,0.23295090184013956,0.09074706309427799,0.09249539628386966,0.18930021516167458,0.32866736109461664,46
GBM_ignore_cat,0.26076227343872377,0.22016579530598845,0.29180199170689175,0.328984221411906,0.2651971884723513,0.10818933921626499,0.10941915247411253,0.18520766352119825,0.3071930446034983,46
GBM_one_hot,0.2589633699158693,0.2177933628031911,0.28942119892081364,0.327348866664784,0.27248432567297054,0.1031023716259432,0.10427284652151078,0.1841882434003715,0.3022097269523795,46
GBM_GLMM_enc,0.2566035376991034,0.21466992260437642,0.28815841505126505,0.3243021513101543,0.2859636347175245,0.09408120660752264,0.09577612012964594,0.18235007309557352,0.2928589012176416,46
NN_ee,0.2626808692593654,0.21830749945909783,0.29757375680755915,0.33073586034853536,0.25735161008606056,0.09050514466130456,0.09206067499926293,0.1862777623089451,0.3125033060348035,46
GBM_ee,0.2599258372870092,0.21768653956623707,0.2899264585270958,0.3277508209842308,0.27069658400069074,0.10465012792876052,0.10595695138937619,0.18451786500055958,0.3034368817731415,46
GLMM,0.26606873231674977,0.21732025412542127,0.2974447903865595,0.3351610641946242,0.23734557797283296,0.08680026377637269,0.08804849194767536,0.18878715032723786,0.3274776449800877,46
GPBoost,0.2629152149028776,0.21870340020761767,0.29637119198299317,0.33248235347987315,0.2494876011571575,0.08966558746498161,0.09065199289364437,0.18728319678797797,0.32765343621257,46
GLMMNet,0.2638901864641032,0.22369023893925546,0.29929254189135224,0.33200354460354997,0.25164767517389963,0.09183924540334468,0.09269897103831554,0.18835169189612408,0.35487164012559624,46
GLMMNet_l2,0.2549419041550461,0.2172827896088214,0.2843637507611577,0.3212436634601554,0.2993682545261388,0.09282327442476211,0.09444414053160935,0.18115416769086817,0.289631643302512,46
GLM_ignore_cat,0.26076674893361435,0.2195062460000606,0.2882333155105756,0.3287786148488464,0.24422005712306671,0.10144907932562905,0.10259087640675486,0.18512050073841793,0.30656787529194235,47
GLM_one_hot,0.25554220649638704,0.21267665573591238,0.28527366348283917,0.3208220177212922,0.2803578851815627,0.07362463795489962,0.0734670670409118,0.18098525891805925,0.28206976165425585,47
GLM_GLMM_enc,0.25546079857108134,0.21808275860889603,0.28635784202763703,0.3210235486934901,0.27945348511629753,0.07436883105720107,0.07427350957199771,0.18100945713700028,0.28269773507766477,47
GBM_ignore_cat,0.25242555984173476,0.21115650890488222,0.2803511951002362,0.31790773643215176,0.2933726658898598,0.09718985047623144,0.09831430105109895,0.17902372819481013,0.27294445789901634,47
GBM_one_hot,0.2516466981414412,0.20968389615775465,0.2773261111335122,0.31701840069412723,0.2973206663051685,0.09054969785064752,0.09110232092949336,0.17845801222147334,0.27014307276890565,47
GBM_GLMM_enc,0.24949802289868522,0.21016453337025698,0.2783336249939288,0.31286214258852174,0.31562479001922905,0.07676742541065397,0.07644024566277548,0.17648715961428485,0.2569459087266296,47
NN_ee,0.2560225863269127,0.21683673135385806,0.28774889987255836,0.31927614458775955,0.28727633299263966,0.07241403715019551,0.07194664756672796,0.18029816891139766,0.27723963955735664,47
GBM_ee,0.25051424439248277,0.21084334155119122,0.27782864899561066,0.3150946539500211,0.3058228580840374,0.08861098446251198,0.08869972843318785,0.17753654908108046,0.2640563366406981,47
GLMM,0.2546682663495919,0.21341301577655242,0.28463455487297645,0.32048712228382104,0.28185952197130093,0.07169119889740538,0.07147378015421363,0.18068973934065638,0.2811598859950994,47
GPBoost,0.25330652121622943,0.21569547742751385,0.2843839960571195,0.31912035430033386,0.2879717080592732,0.0690114197550742,0.06890530478160693,0.179913450326875,0.2814596679016245,47
GLMMNet,0.25605674363255293,0.2179867501881238,0.28977882431781876,0.31997122251773996,0.28416969473322873,0.0695429576930371,0.0693682433395846,0.18142324732371395,0.3029072092721573,47
GLMMNet_l2,0.2467965373764242,0.21183424628608388,0.2772847891743284,0.3094250911668199,0.33057905805657073,0.07200988169349438,0.07245519567982996,0.17466571547332782,0.24722355629617931,47
GLM_ignore_cat,0.2693754189431061,0.22510755990932904,0.30684524355616905,0.3366799930207842,0.21376240484283127,0.11744245539715809,0.11392116277329861,0.1902899743787151,0.3303161578363879,48
GLM_one_hot,0.26488304321547296,0.22450612926320035,0.3056760269339359,0.3317576607807953,0.23658426381466469,0.10035018617253491,0.09873937392347436,0.18743840325585012,0.3155880191977621,48
GLM_GLMM_enc,0.2633385489151121,0.2214583568348623,0.2996412581757737,0.3295632014098922,0.24665031084741862,0.09250556031991274,0.09097928665441453,0.18619215596240035,0.30895139981709935,48
GBM_ignore_cat,0.2611814615449129,0.2202231140947823,0.2957998362921503,0.32686363934621465,0.25894163959495164,0.11663193227266688,0.11336003260920084,0.18472922011988152,0.30072633309155355,48
GBM_one_hot,0.2606666560639254,0.2188335325427534,0.2941926998985988,0.32587040600127215,0.263438472435794,0.1095898654690057,0.10657141735170049,0.1841791608273112,0.29768302895073934,48
GBM_GLMM_enc,0.25631811927602155,0.2155165262383713,0.293891819883582,0.3198017974445279,0.29061665444473217,0.08951724525409156,0.08776644921118448,0.1807876006295799,0.27888467513357335,48
NN_ee,0.2590799173115281,0.21592251915423985,0.2898169446586161,0.3249341601970204,0.26766476602726197,0.09730221628013863,0.09549449173572713,0.18327080272245067,0.2948058320201928,48
GBM_ee,0.25911516455124367,0.21823040736085395,0.2936222066786753,0.3240345208455698,0.27171435895803253,0.10836477528378602,0.10493883713204047,0.18318180872731146,0.2920333101589221,48
GLMM,0.26338196118327495,0.22224508125830794,0.3022798544721568,0.329854878247388,0.24531623051943652,0.09474261142776191,0.09264004060203225,0.1863619829096491,0.30983794168543144,48
GPBoost,0.2611998819686475,0.22113061228999392,0.30288707713840607,0.3249675092787756,0.26751443427471644,0.09331003183322074,0.09102478071531313,0.18410212843044774,0.2988040677628812,48
GLMMNet,0.26132006051092654,0.22233113759873577,0.3082513432357627,0.3253207246385053,0.2659212549405301,0.09307159154711854,0.091219368888085,0.18487020801733256,0.31790805482658696,48
GLMMNet_l2,0.2566366545368575,0.21670895449151495,0.3079258544256975,0.3205210515541043,0.2874221717581442,0.09895155533801896,0.0980163971060498,0.18115626351103575,0.2843794171201149,48
GLM_ignore_cat,0.26221767375975424,0.2191122204986925,0.295260608165673,0.3298922451649464,0.22349293421321936,0.10076110259455323,0.10035480314574383,0.18610418904023296,0.3099493255574048,49
GLM_one_hot,0.25698790776617586,0.21604650911292428,0.29137691710852587,0.32320732976615857,0.25464425859393225,0.07585632148242338,0.07517586646697431,0.1820839077017836,0.28947725934424356,49
GLM_GLMM_enc,0.25685239294725454,0.2147893672459326,0.2880991930066625,0.32307093229294787,0.2552732244529642,0.07425631791205196,0.07426807339908116,0.1821147535265008,0.28905515795775655,49
GBM_ignore_cat,0.25508849959459884,0.2161626411377997,0.28928997698434333,0.31981989148133294,0.27018608123364307,0.10368763228294336,0.10281402003382739,0.18054539636746558,0.27894125244207674,49
GBM_one_hot,0.25358821487173655,0.2146335187049327,0.28572402652617274,0.3180055683018094,0.27844299404192263,0.09228031517159185,0.09282249658117313,0.17952934760799985,0.27325214723245606,49
GBM_GLMM_enc,0.24913537640740868,0.21398785686630156,0.27904555936719905,0.31281793778951317,0.3017925218598101,0.07631435938822995,0.07547388124727986,0.1765118910964009,0.2568046071238825,49
NN_ee,0.2541968959698157,0.2189784152631168,0.2879411030267268,0.3184246776248542,0.2765398163807331,0.07937878156243389,0.07848419225847664,0.179643502656985,0.2745692102925836,49
GBM_ee,0.25451056633561686,0.2129578348095843,0.286825214610214,0.318980016481712,0.2740141585213183,0.09892354287789928,0.09905206397942776,0.18007938720913058,0.2763117107871905,49
GLMM,0.2564280539663574,0.21491819007517943,0.28795143090615516,0.3224680459734112,0.25805011714986026,0.07201350708418458,0.07185160203804768,0.18179475574928586,0.28754906014585296,49
GPBoost,0.2528472547759826,0.22062097854490145,0.29233545449375775,0.3159569017054499,0.2877099272700916,0.07472718705977233,0.07385408494704436,0.1783053897168322,0.2672939879315924,49
GLMMNet,0.25578037636976236,0.21642837214372124,0.2831960944189821,0.3204730472314484,0.26720209602821976,0.0761516721455315,0.07575176624784791,0.1811109495447191,0.29258823213853546,49
GLMMNet_l2,0.2488867758202423,0.21433112362226758,0.274855759892522,0.31125664324049396,0.3087447263197862,0.0799653885241396,0.07984692688032112,0.17576163405202117,0.25200492012180226,49
GLM_ignore_cat,0.2685586572849706,0.22530361770378346,0.29219303803858643,0.3373197187678325,0.21405475922540285,0.1014892172255712,0.10025804053118993,0.1902100822172128,0.33221445520347925,50
GLM_one_hot,0.2625243916643693,0.22471529443565766,0.2834248446887686,0.3300690052255927,0.2474795303056916,0.0710887207714495,0.07145018400944911,0.18626207610913656,0.3104849935675139,50
GLM_GLMM_enc,0.263246215924992,0.2225897501803551,0.28432013581930193,0.33033642635172134,0.24625965573227349,0.07335889125399368,0.07285037247023345,0.18634842153137882,0.311294863165668,50
GBM_ignore_cat,0.2564297885669139,0.2119842069243535,0.2820644088190571,0.3225307904384038,0.2814596004058604,0.10167762564489642,0.09963759006798177,0.18173733763998276,0.2873818601285974,50
GBM_one_hot,0.25436868823330516,0.2142676095131355,0.28224557640276315,0.31965411905642843,0.2942198502583053,0.08712149435663691,0.08609847587497883,0.18022306120671885,0.27842278749780625,50
GBM_GLMM_enc,0.25103451928434967,0.2099689846582629,0.27821064208380786,0.31602353351950846,0.31016110296742505,0.07488635695685185,0.07349853718255892,0.17808294467477032,0.2669999381994608,50
NN_ee,0.25741351967103526,0.2157101798386437,0.287551308394983,0.3238906202023714,0.2753879171881861,0.0720744052388368,0.07244315258976446,0.182735153336901,0.29158912104987883,50
GBM_ee,0.25497381750273246,0.21188885468457386,0.2818137647307938,0.32079079544926103,0.28919147765881204,0.09370333469658113,0.09188571685627561,0.18073152538673484,0.281972437313423,50
GLMM,0.2629176967243243,0.2241838555188965,0.2844431217939698,0.3301089678634094,0.247297298572273,0.07108997019328872,0.07084868892599541,0.18630704957624197,0.3113487968662701,50
GPBoost,0.2575687587450864,0.2157462136870908,0.2891292593027748,0.32420343499985077,0.27398757505495996,0.07350489555597337,0.07263833142401167,0.18293131637153598,0.2976115031134865,50
GLMMNet,0.2601925622512664,0.21571073006724745,0.2980883562539671,0.32507928783653506,0.2700595539114047,0.07012516627655158,0.06982192510707813,0.18472022385179698,0.32421888024369405,50
GLMMNet_l2,0.2506389372003214,0.20816585464481197,0.27897750804605037,0.3144319011511777,0.3170922639320978,0.07157419352591975,0.07136029470305363,0.17763122942269463,0.26638865211689494,50
